1918,31.242078/121.331128,695506,547
2219,31.260888/121.340352,59505,45
784,31.145439/121.417433,4430004,3561
1421,31.216092/121.508679,150046,127
2974,31.450256/121.254671,436427,331
1745,31.234867/121.46325,225835,175
1306,31.208589/121.524447,455247,357
231,30.926464/121.682732,189846,153
2184,31.25867/121.428896,58066,42
798,31.148848/121.314851,2236172,1740
348,31.00153/121.235235,80722,65
2653,31.311942/121.54204,1986177,1552
2731,31.327484/121.406697,1113527,857
416,31.027984/121.267724,0,1
440,31.036987/121.386554,1266404,992
1611,31.228282/121.556676,12641,10
898,31.165389/121.119468,4128,3
2541,31.296619/121.497055,114877,89
2122,31.254042/121.464758,1048921,814
439,31.036623/121.377512,415952,330
859,31.158515/121.1384,741940,581
2561,31.299376/121.670896,65706,48
530,31.059304/121.53566,767465,623
2323,31.270626/121.5908,1238394,1001
1541,31.223665/121.458791,1059844,843
1007,31.180753/121.749174,602370,466
406,31.023331/121.315006,167382,131
1060,31.187254/121.536259,1402682,1086
1986,31.245215/121.601813,6995,5
2668,31.314113/121.110731,36506,26
681,31.116791/121.166516,502550,389
338,30.993883/121.129758,1175019,906
1566,31.225092/121.38464,240930,176
1909,31.241604/121.491093,0,0
2089,31.251614/121.464007,32178,27
648,31.109666/121.052906,379543,297
166,30.897085/121.617832,692376,538
835,31.155344/121.2025,1088782,907
2656,31.312117/121.474859,212093,160
2134,31.25495/121.739898,98746,91
180,30.901012/121.167878,2697,2
2986,31.467705/121.201637,52598,40
2787,31.344797/121.500999,177625,157
962,31.175621/121.317835,891767,705
1949,31.243039/121.478897,25577,20
1651,31.230665/121.449046,8505,6
1802,31.236897/121.363985,15506,13
2992,31.48259/121.348661,284075,251
899,31.16584/121.530742,796747,619
954,31.174223/121.436719,0,0
2721,31.326513/121.490258,12902,10
828,31.154675/121.81374,267679,202
1022,31.182284/121.449609,0,0
1352,31.211339/121.406552,1439,1
909,31.167279/121.113649,256971,200
105,30.852446/121.262447,24395,19
2616,31.305114/121.41898,179323,135
2496,31.29099/121.697503,685551,518
961,31.175318/121.181299,1516180,1257
2687,31.318258/121.167266,140777,104
785,31.145641/121.449009,627600,525
1562,31.224758/121.446392,18670,31
1028,31.182725/121.41492,777465,613
1006,31.180728/121.386832,0,0
756,31.138666/121.398483,99564,73
679,31.116535/121.678055,680093,533
2346,31.273242/121.499598,489776,376
2316,31.270144/121.354637,11062,11
162,30.895162/121.094602,121902,96
934,31.170967/121.40072,67882,52
1933,31.24256/121.490511,57548,43
1001,31.180175/121.422303,1122836,943
1565,31.224855/121.480154,57793,41
1925,31.242283/121.504967,15073,11
2811,31.355465/121.412867,1854740,1456
1945,31.242948/121.608734,867650,687
1737,31.234709/121.436318,16805,14
1885,31.240837/121.409164,166706,134
1110,31.192275/121.462826,963330,744
986,31.177836/121.408499,21856,18
1860,31.239726/121.510008,68791,51
2620,31.305522/121.483135,1917037,1490
2842,31.369006/121.25552,115714,87
2025,31.247155/121.23112,1620574,1256
2969,31.441487/121.179013,465344,350
1610,31.228175/121.432303,5651,4
976,31.176998/121.423586,863956,680
873,31.160324/121.508559,2869,2
18,30.735272/121.380359,1439,1
186,30.903041/121.922883,293225,230
2930,31.412391/121.491247,18451,17
1236,31.202395/121.6278,2190954,1667
1543,31.223981/121.478274,1779165,1358
1869,31.240013/121.487148,0,0
252,30.936752/121.470783,193847,149
1122,31.193515/121.531662,102627,76
70,30.814573/121.352883,410642,325
597,31.088099/121.430111,958209,796
919,31.168688/121.487892,8218,6
194,30.90618/121.178287,116190,93
1408,31.214778/121.477545,0,0
2802,31.351256/121.519123,160738,128
1546,31.224117/121.4732,444042,346
732,31.13107/121.298444,952442,746
1169,31.197656/121.463533,472041,379
846,31.156811/121.236841,21124,17
1072,31.18851/121.403115,130363,100
2711,31.324066/121.536866,439700,342
2241,31.262993/121.08814,1404,1
1703,31.233248/121.479537,5604,4
1374,31.21245/121.637072,70241,52
2044,31.248482/121.53958,986510,769
824,31.153746/121.504388,0,0
2823,31.359311/121.310645,627331,485
1416,31.21535/121.46606,67211,52
2755,31.335141/121.413142,63199,51
1231,31.202103/121.445912,53534,40
557,31.070388/121.532962,1042984,807
580,31.081917/121.062248,1335437,992
1248,31.203473/121.445984,772313,608
1328,31.209905/121.37472,672714,506
1146,31.195623/121.398393,52244,43
973,31.176807/121.251063,880860,724
2515,31.293561/121.362372,528072,421
1937,31.242706/121.49688,14661,11
1954,31.243292/121.518833,17996,13
2548,31.297689/121.447357,618931,487
876,31.161066/121.354642,111263,88
1822,31.237926/121.46594,212386,178
1443,31.217073/121.524494,41839,31
1511,31.221688/121.462858,35459,29
605,31.092304/120.912151,20748,15
2084,31.251239/121.428578,1744225,1351
2569,31.299874/121.298501,508633,395
1927,31.242324/121.221984,1436,1
195,30.908341/121.870538,28027,21
1810,31.237466/121.397878,0,0
2769,31.33881/121.604229,2678,2
1204,31.200432/121.447381,1133643,872
263,30.94469/121.299291,205605,157
415,31.026816/121.426094,937874,710
2435,31.283201/121.665402,384900,295
1123,31.193608/121.448072,11185,9
1572,31.225477/121.448153,225086,178
1728,31.23423/121.436418,13951,11
2386,31.277484/121.382842,356750,282
742,31.134484/121.42764,385315,292
2660,31.312672/121.593011,675679,533
174,30.899462/121.164967,8610,6
485,31.045842/121.756555,293926,232
1941,31.242841/121.391309,425164,343
649,31.109806/121.242241,782593,602
2652,31.311763/121.21253,778253,583
1763,31.235454/121.172523,186355,145
2814,31.356008/121.596087,69365,59
692,31.120602/121.581473,651733,511
224,30.921604/121.471336,41814,32
114,30.864276/121.112687,14245,11
191,30.904648/121.173227,70204,55
2817,31.356868/121.555161,278282,225
2580,31.30092/121.16892,298926,224
1680,31.232518/121.465177,447101,347
2859,31.375832/121.389413,22645,16
810,31.150797/121.728702,296940,232
1604,31.227864/121.638217,1429,1
534,31.060659/121.399957,177384,144
2690,31.318389/121.653955,229282,173
2579,31.300808/121.54086,4069,3
197,30.908583/121.656169,1755986,1419
442,31.03732/121.18963,515908,395
804,31.150287/121.471783,80542,62
1241,31.203019/121.443614,38117,28
429,31.033659/121.577846,391258,320
2522,31.294215/121.527852,31830,24
2547,31.297527/121.376,871080,1013
1053,31.186411/121.402496,5648,6
1308,31.208892/121.556192,2756,2
1186,31.19907/121.517372,16921,14
514,31.054777/121.166179,4311,3
656,31.111396/121.379353,2476045,1945
1247,31.203422/121.526246,11312,9
1584,31.22656/121.490417,62124,48
912,31.167947/121.670231,654882,593
2154,31.256537/121.625952,25320,18
2518,31.294057/121.171316,995711,754
1920,31.242132/121.488632,17878,14
464,31.040408/121.204524,1437,1
621,31.100034/121.663489,859115,707
1683,31.232639/121.705254,1181353,937
1437,31.216686/121.493011,104715,79
1536,31.223306/121.378382,7149,6
253,30.938138/121.327668,961028,760
2135,31.254981/121.623923,899866,703
358,31.00816/121.274391,1193055,935
937,31.171648/121.110276,220195,172
310,30.977517/121.669761,51120,44
1596,31.227254/121.402789,210161,170
2181,31.258629/121.491056,58466,46
1882,31.240661/121.512436,10714,8
2587,31.301584/121.490912,186173,149
2852,31.371973/121.278978,535254,409
2565,31.299734/121.531717,7015,6
660,31.111986/121.38521,19454,14
1080,31.189366/121.443482,51776,38
783,31.145387/121.61623,1164827,917
940,31.171972/121.140685,1309827,1033
244,30.933573/121.55651,81179,64
2016,31.246672/121.527778,2816,2
2767,31.338453/121.449399,22987,18
2959,31.429482/121.184088,55249,44
1260,31.20414/121.406657,64150,46
1152,31.195907/121.410659,673537,537
2426,31.281813/121.354285,1619795,1316
542,31.064763/121.396913,354276,299
363,31.010124/121.538644,361478,281
910,31.167412/121.436492,1414,1
1362,31.211617/121.486703,462693,377
1337,31.210579/121.384648,209842,167
359,31.008378/121.431928,0,0
1844,31.23909/121.474138,198867,156
306,30.975655/121.228194,235626,181
1457,31.217655/121.534591,66346,51
214,30.918284/120.995861,3950,3
2723,31.326648/121.304442,3668130,2893
1524,31.222617/121.460214,113654,89
1324,31.209857/121.644884,44362,34
2226,31.261563/121.376836,814820,637
2997,31.492475/121.328439,254940,208
939,31.171916/121.718029,205024,180
112,30.860668/121.470193,714617,569
517,31.056596/121.721736,110784,92
1199,31.200224/121.316463,632497,512
2144,31.25563/121.508513,550879,426
137,30.879349/121.094749,110594,83
1159,31.196991/121.710603,3966,4
2734,31.327657/121.544364,80437,62
1519,31.222272/121.438997,27069,24
1459,31.217729/121.472441,110151,90
1510,31.221662/121.539905,1609468,1232
1528,31.223004/121.465956,836634,657
2722,31.326619/121.493433,325127,248
1363,31.211634/121.520845,323065,245
1660,31.231121/121.453557,3992,3
1891,31.240979/121.677316,0,0
2764,31.337749/121.579688,600345,478
2499,31.291242/121.489761,660972,497
1695,31.233051/121.455285,223762,175
1500,31.221001/121.731159,904771,711
757,31.139017/121.545465,77677,59
1953,31.243266/121.443875,14915,12
2409,31.279618/121.439189,0,0
2891,31.392798/121.246646,94818,72
1064,31.187829/121.452956,8322,6
2820,31.358014/121.37617,595194,455
1905,31.241369/121.458067,5532,4
1043,31.184979/121.31046,161785,134
2942,31.417324/121.491388,12774,11
953,31.174217/121.289644,31113,26
2369,31.275801/121.484797,140923,111
862,31.159284/121.140025,0,0
2010,31.24641/121.548541,320983,260
867,31.159667/121.515041,0,0
736,31.132602/121.095863,43971,41
1870,31.24018/121.506063,29169,22
1454,31.217512/121.533844,235735,180
2683,31.317512/121.404518,39657,28
1070,31.188258/121.301297,155240,116
2949,31.421831/121.349166,178942,136
2715,31.325382/121.553285,422924,400
339,30.994999/121.264867,82525,85
463,31.040378/121.255563,2460882,1917
2819,31.357773/121.508693,256378,192
1061,31.187384/121.470686,26749,24
2981,31.459342/121.319364,670018,567
36,30.758612/121.320541,193670,156
2954,31.425786/121.422506,689120,533
2924,31.410089/121.244982,766952,604
207,30.9152/121.664095,449864,348
2735,31.328439/121.384246,29532,24
1232,31.202118/121.395128,489918,391
1924,31.242261/121.507912,370588,293
2250,31.263762/121.481215,1152110,904
1635,31.229818/121.462466,0,0
584,31.084634/120.989297,8438,7
1989,31.245488/121.513767,67343,51
1068,31.188181/121.442033,0,0
248,30.935314/121.733322,1021193,780
2539,31.296226/121.494005,561751,412
1136,31.194719/121.448676,18351,13
1017,31.181785/121.529159,785308,670
2591,31.301954/121.54744,734092,570
1623,31.228956/121.535003,37430,29
2478,31.288777/121.390078,1016008,802
865,31.159536/121.1442,57386,41
882,31.162395/121.353836,187160,145
1464,31.218038/121.535218,0,0
2145,31.255872/121.493382,0,1
1410,31.214969/121.586763,4261,3
613,31.098201/121.323149,64565,52
2372,31.276268/121.683198,113869,94
1378,31.212793/121.494061,47962,42
1824,31.237955/121.493402,7096,5
1658,31.231068/121.4021,227265,171
950,31.173856/121.350522,742392,576
499,31.051162/121.311884,1484712,1161
676,31.116021/121.287621,3922897,3063
523,31.05799/121.626154,609284,496
447,31.038799/121.216584,25616,18
1820,31.23787/121.543207,46174,33
397,31.020065/121.23311,1472633,1154
2883,31.387987/121.495216,1095822,906
2784,31.344291/121.487858,2074087,1602
327,30.989121/121.127308,320333,253
547,31.066368/121.2082,2863626,2266
1321,31.209598/121.437679,1439,1
805,31.150303/121.430423,87609,63
1618,31.228852/121.541643,693640,531
2916,31.404925/121.473328,28517,29
341,30.995864/121.568444,851923,671
1445,31.217162/121.411803,42449,32
2345,31.273189/121.472745,5521,4
2487,31.289846/121.462957,15493,11
731,31.130891/121.472384,533093,563
157,30.893084/121.252519,140376,108
2236,31.262448/121.504717,608710,466
2953,31.424101/121.362592,2827,2
372,31.012212/121.413472,998974,772
2235,31.262331/121.563212,36605,31
946,31.172778/121.53453,80924,62
2202,31.260165/121.541462,391574,335
2148,31.255942/121.38141,626685,495
1250,31.203552/121.371544,277758,217
548,31.067235/121.762108,868026,688
699,31.121363/121.369095,1786790,1362
526,31.058407/121.330724,1521780,1188
1644,31.230287/121.557116,2276042,1834
2920,31.406017/121.240101,616538,466
102,30.850119/121.499982,123297,95
2849,31.370992/121.177459,929390,788
506,31.052986/121.506423,615530,490
2143,31.255582/121.363523,346174,293
2973,31.447176/121.385936,81890,61
1845,31.239094/121.519821,16858,14
1724,31.234168/121.473173,22489,17
1488,31.219947/121.467027,281962,210
1883,31.240686/121.480699,425405,323
199,30.910085/121.504947,323137,253
599,31.088801/121.536584,271307,210
943,31.17255/121.405133,8205,6
2947,31.420118/121.349715,19309,17
2434,31.282514/121.343407,344040,338
1432,31.216555/121.409176,1416,1
1003,31.180466/121.441251,1905857,1418
2195,31.259319/121.494159,1896378,1891
617,31.099085/121.386207,815867,633
2641,31.309/121.525098,2768,2
1356,31.211485/121.403238,2090450,1622
2129,31.254617/121.493846,4313,3
408,31.023902/121.350511,256675,203
2655,31.312069/121.172955,608295,480
612,31.096325/121.341209,1685299,1321
2448,31.284385/121.511361,273491,204
2274,31.265994/121.519353,2765,2
1803,31.236926/121.454604,175786,132
908,31.167195/121.389325,1262,1
376,31.012926/121.423939,474386,388
37,30.763589/121.264689,294446,224
2069,31.25037/121.488549,555609,425
2702,31.320829/121.389518,139943,109
2087,31.25142/121.449186,25850,33
349,31.002291/121.873286,274362,223
1290,31.207094/121.713617,39551,32
2926,31.410197/121.500761,226499,174
574,31.078791/121.422082,1728810,1343
1171,31.198048/121.604048,2183535,1728
1226,31.201959/121.61095,41508,30
1320,31.209591/121.484233,4253,8
2615,31.304918/121.497837,1730341,1321
2313,31.269929/121.453419,824913,652
2800,31.350554/121.391849,2844,2
2347,31.273276/121.1303,1305560,1000
2854,31.37273/121.546117,97677,73
2611,31.30446/121.426575,207435,153
2234,31.262311/121.449241,12623,10
1358,31.211534/121.510558,70388,52
841,31.155848/121.383402,2190834,1782
1762,31.235453/121.653548,775847,619
645,31.10888/121.390919,1612245,1279
398,31.020849/121.759757,583595,423
103,30.85104/121.524116,100977,74
2622,31.306306/121.28988,391325,296
2214,31.260724/121.469924,15407,12
670,31.113798/121.382691,101714,79
518,31.056648/121.404326,927456,714
644,31.108876/121.345256,1017826,804
1868,31.239924/121.495466,42743,34
2278,31.266257/121.506521,33460,24
709,31.123763/120.901878,19980,16
2902,31.397562/121.15864,138657,115
1029,31.183039/121.434356,21179,16
949,31.173828/121.781108,18399,15
1880,31.240601/121.442307,1594577,1271
368,31.011886/121.234971,2003809,1592
1788,31.236405/121.432864,1528483,1194
1843,31.239025/121.551622,820474,630
1872,31.240405/121.569186,29356,24
2956,31.42718/121.33925,135947,109
2645,31.310235/121.437455,954591,742
196,30.908378/121.634574,1529117,1214
2485,31.289793/121.455017,454425,354
1177,31.198273/121.445101,25384,21
1856,31.239604/121.543386,6956,6
2588,31.301602/121.487289,1933666,1554
1342,31.210632/121.477007,27781,22
2609,31.304036/121.448053,0,0
2189,31.258982/121.494994,38010,27
1602,31.227762/121.495598,96657,78
1716,31.233733/121.49619,13472,10
2221,31.260959/121.562594,876396,686
1756,31.235309/121.529189,5475,4
2551,31.298418/121.539277,14492,12
2858,31.374842/121.264224,290848,225
2626,31.30685/121.519579,536669,413
1908,31.241594/121.48526,0,1
1835,31.238593/121.450062,258871,194
1074,31.188514/121.49841,164175,123
2239,31.262782/121.215761,0,0
2524,31.294393/121.497298,2084508,1625
2292,31.267571/121.5032,56648,43
381,31.015452/121.154814,879701,699
357,31.007639/121.416247,681947,531
1858,31.239655/121.478097,861660,673
1965,31.243974/121.555758,29353,21
2190,31.25901/121.65797,632268,490
2674,31.315817/121.359172,12698,14
2067,31.250339/121.440196,513494,403
944,31.17255/121.363745,515145,392
2320,31.270369/121.443633,618194,491
1915,31.24188/121.487961,6952,5
1509,31.221591/121.351862,537871,427
914,31.168125/121.503534,46812,35
445,31.038291/121.194794,1194017,952
1239,31.202883/121.476296,698910,523
1958,31.243532/121.330166,165890,123
2443,31.284042/121.583676,1082861,868
2698,31.319501/121.584673,716350,555
1709,31.233629/121.532011,487117,389
625,31.101868/121.461669,54253,40
20,30.735473/121.352751,7094,5
455,31.039193/121.604274,917731,751
515,31.054947/120.995325,360064,281
1764,31.235461/121.498056,885913,710
108,30.855412/121.569454,198520,156
323,30.985081/121.691229,1681481,1290
297,30.969483/121.53972,1068530,909
2766,31.338059/121.289933,1267297,1028
2637,31.30835/121.657013,252836,200
228,30.92405/121.648972,237676,184
1855,31.239575/121.50749,2531,2
1712,31.233659/121.565806,32422,23
2790,31.346682/121.49352,737086,576
10,30.72456/121.344043,870288,673
1444,31.217074/121.510123,1714959,1290
579,31.081475/121.523285,2242990,1835
1999,31.246059/121.362706,826778,648
911,31.167548/121.425927,7189,6
140,30.880562/121.486561,378497,285
2324,31.270634/121.521771,0,0
1513,31.22171/121.28182,0,0
1436,31.216683/121.469647,8262,6
284,30.957104/121.146044,98100,75
562,31.072213/121.658885,469014,371
2404,31.279258/121.474153,14323,14
501,31.051731/121.423756,501056,390
2661,31.312825/121.491112,1556348,1230
1667,31.231508/121.577691,1013476,794
1955,31.243338/121.253922,376036,289
2378,31.276718/121.371696,757708,631
1866,31.239836/121.497502,0,0
2257,31.264405/121.489289,30747,24
2773,31.339843/121.232133,18201,13
1399,31.214342/121.376038,25326,18
1270,31.204787/121.452154,1423,1
304,30.97533/121.271449,332410,285
26,30.741272/121.3348,904131,701
1069,31.188183/121.440258,0,0
2365,31.275255/121.45991,7166,5
2765,31.33775/121.306733,1069811,858
2880,31.385543/121.469415,795036,873
2309,31.269517/121.498812,404799,308
2936,31.414938/121.486809,880016,688
2772,31.3397/121.298473,385038,299
387,31.017385/121.715431,613428,501
1904,31.241362/121.395822,1207590,985
2120,31.253808/121.483756,60382,48
217,30.918549/121.476398,31383,23
1256,31.203981/121.483421,59790,48
1415,31.215347/121.134685,316973,235
1699,31.233112/121.442667,86136,69
2106,31.252611/121.599798,0,0
184,30.902581/121.167864,2617,2
1612,31.228542/121.538488,15040,11
146,30.889117/121.319998,343525,266
116,30.866245/121.343018,1046743,837
1979,31.244701/121.514543,206653,153
1923,31.242208/121.509707,4062,3
2413,31.280091/121.519684,70621,51
213,30.918282/121.639066,624292,478
2915,31.404161/121.47109,35040,28
933,31.170804/121.278846,5720,4
1779,31.236138/121.463199,870761,662
1637,31.229963/121.425098,0,0
1547,31.224126/121.547664,153861,120
292,30.965531/121.208487,189708,154
1280,31.206194/121.456569,742756,575
1828,31.238275/121.393667,53771,42
1516,31.222119/121.454078,703546,774
791,31.146522/121.352501,4464629,3727
2614,31.304737/121.522227,6642,5
966,31.17605/121.431225,791361,644
24,30.739639/121.373695,631121,492
1315,31.209344/121.466999,0,0
891,31.163459/121.574025,1888712,1425
2928,31.410741/121.442349,245235,211
1469,31.218716/121.568667,694962,541
2961,31.430745/121.187414,353452,272
2037,31.248135/121.539233,29222,23
346,30.999472/121.378674,490829,387
1086,31.190103/121.485774,33605,24
99,30.846072/121.32313,200807,150
2481,31.289282/121.378597,533922,427
1211,31.200875/121.481499,8605,6
552,31.06954/120.928583,47511,35
81,30.830149/121.35652,704796,557
2853,31.37219/121.448243,7129,6
2321,31.270493/121.353356,75062,56
1934,31.242584/121.449606,371797,293
1831,31.238453/121.377045,5688,4
2662,31.312979/121.545236,53747,42
2908,31.401391/121.463758,968737,893
2971,31.444014/121.25661,1062023,863
2780,31.343106/121.455682,1899574,1496
473,31.043159/121.420296,334646,258
1189,31.19914/121.438003,6981,5
2965,31.436148/121.224416,341321,264
781,31.144653/121.478451,696432,861
1947,31.242991/121.515376,866582,675
2151,31.256151/121.557845,184101,138
2647,31.310614/121.476617,542555,424
2326,31.270809/121.543999,5445,4
879,31.161896/121.135143,2697,2
502,31.051898/121.769904,5537917,4650
2680,31.317284/121.46298,8504,6
905,31.166408/121.569203,1391894,1119
2100,31.252451/121.448382,0,0
606,31.094143/121.488864,436476,353
1134,31.194567/121.453929,206784,169
1971,31.244438/121.531412,5652,5
220,30.919796/121.459621,473910,375
2396,31.278379/121.482276,8329,6
405,31.0233/121.247714,12398,9
963,31.175781/121.643301,331171,278
848,31.156928/121.121902,184254,144
1493,31.220424/121.383546,9442,7
1058,31.186975/121.398899,0,0
1420,31.215893/121.558154,4302,5
1319,31.209545/121.412006,8515,7
223,30.920347/121.057024,34969,25
1816,31.237696/121.382534,12647,12
2972,31.444231/121.225828,40384,32
2363,31.27495/121.506381,14185,12
2540,31.296405/121.392803,611692,492
1759,31.235414/121.461313,0,0
1180,31.19868/121.485666,472875,425
1625,31.229057/121.452254,52622,38
2975,31.452354/121.33861,70113,66
553,31.069676/121.773361,364392,288
1563,31.224841/121.440899,26532,29
1131,31.194194/121.456589,969479,780
2007,31.246345/121.45371,848270,693
813,31.151421/121.279419,1427821,1198
1251,31.203621/121.393816,1261,1
2091,31.251746/121.488779,19299,14
2399,31.278753/121.505741,1430,1
719,31.126748/120.934108,40602,30
2415,31.280262/121.364633,1657101,1364
992,31.178359/121.279284,1345737,1071
2686,31.31764/121.496784,15068,11
2570,31.29992/121.669771,374089,291
2874,31.382812/121.242351,1950627,1507
469,31.042056/121.720903,1145801,874
1388,31.213582/121.38377,8515,7
1609,31.228047/121.425893,264045,196
513,31.054594/121.339133,1052477,833
991,31.178278/121.606216,570885,445
1886,31.240865/121.426827,56580,44
1222,31.201647/121.420098,573752,457
1534,31.223175/121.184646,398180,308
2810,31.355417/121.263102,28313,22
1616,31.228755/121.523626,1614422,1234
2348,31.27328/121.47376,258888,214
2962,31.431346/121.222574,325894,264
159,30.893975/121.016922,246239,183
1426,31.216371/121.601926,1797666,1370
2843,31.3691/121.415317,420432,334
73,30.816155/121.298392,239866,184
2451,31.285059/121.406807,580867,460
1789,31.236431/121.460781,2842,2
386,31.016895/121.42971,1425760,1111
623,31.10114/121.181649,487492,494
1360,31.211591/121.499553,1800397,1310
1133,31.194525/121.5116,2685,2
1867,31.239862/121.490491,41497,37
2845,31.370336/121.265507,574097,533
143,30.88378/121.573239,54777,51
2939,31.415226/121.349387,448602,343
2335,31.272151/121.375814,1953883,2169
1230,31.202075/121.187355,1204792,979
65,30.807278/121.304136,90796,73
887,31.163339/121.469291,177865,139
2856,31.373346/121.135761,108558,82
577,31.08093/121.159291,366618,294
2759,31.337091/121.543621,288325,224
834,31.155342/121.8105,273487,213
198,30.909885/121.195459,234618,184
2970,31.441726/121.246593,165963,140
2244,31.26338/121.433161,276178,217
2312,31.269868/121.533249,66385,51
35,30.751838/121.360056,775041,626
571,31.077825/121.33981,2114781,1689
2523,31.294378/121.567937,165784,125
296,30.967774/121.447499,994605,772
424,31.031203/121.65009,767563,597
1351,31.211337/121.413801,316759,256
1059,31.18713/121.451332,199313,151
417,31.02877/121.456878,145285,116
9,30.723654/121.330778,642647,492
364,31.010331/121.381275,708273,552
2638,31.308523/121.423052,6931,5
1106,31.19183/121.59097,407361,321
2716,31.325552/121.473746,16806,13
131,30.874727/121.250912,44830,34
2336,31.272162/121.459351,255283,194
2315,31.26999/121.472205,0,0
751,31.137143/121.545715,290850,223
1523,31.222609/121.378494,99958,71
1678,31.232395/121.564673,22125,21
206,30.915122/121.560642,1295371,998
1205,31.200668/121.480775,6891,5
2397,31.278478/121.420747,16202,14
2256,31.264391/121.519923,11266,8
733,31.131231/121.398758,4474463,3455
1474,31.21899/121.492002,49741,36
277,30.954604/121.333773,1896815,1512
2563,31.299613/121.442959,11372,9
1364,31.211641/121.474534,504176,388
462,31.040309/121.308498,432801,332
2194,31.259267/121.369254,1429,1
2012,31.246512/121.514772,116324,90
1790,31.236531/121.491325,60074,43
1197,31.200003/121.56646,0,0
2325,31.270785/121.465575,28527,22
2429,31.281994/121.631556,77207,61
2822,31.358748/121.52806,344225,270
2207,31.260365/121.454262,36738,29
2271,31.265705/121.420959,701634,558
2147,31.25591/121.439013,12938,10
2109,31.252974/121.502684,109845,88
1767,31.235508/121.479001,0,1
2893,31.395694/121.391302,170334,135
767,31.140979/121.586245,824539,633
2855,31.373175/121.438741,159974,126
2824,31.359545/121.18156,400925,306
1567,31.225207/121.452948,1134909,929
2733,31.32755/121.15343,128108,96
2458,31.285944/121.44442,604533,498
1047,31.185189/121.445449,94442,71
2267,31.265326/121.394456,1205826,961
866,31.159569/121.145966,123618,102
2229,31.261924/121.568031,521173,399
516,31.055129/121.770244,836488,644
188,30.903508/121.331287,1118900,918
1714,31.233679/121.494765,2695,2
2494,31.290912/121.498587,13691,10
1214,31.201064/121.438699,519308,407
1743,31.234835/121.527767,2818,3
1708,31.233617/121.523688,151110,116
989,31.178085/121.409564,25239,19
2659,31.312494/121.157796,276736,206
2806,31.353624/121.155902,75030,57
2501,31.291587/121.511561,115016,86
714,31.125467/121.581832,1820116,1419
2896,31.395973/121.258897,730721,571
2384,31.277147/121.514954,162561,122
2161,31.256803/121.522183,5041,4
1851,31.239437/121.470556,76107,61
1020,31.182189/121.394088,1187530,1014
715,31.125695/121.46401,873440,688
634,31.104981/121.360938,1442651,1126
1962,31.243738/121.475784,2818,2
1840,31.238815/121.559352,258830,197
2240,31.262941/121.602924,700306,549
1263,31.204322/121.455438,32918,24
1170,31.197909/121.426542,1093588,893
118,30.866409/121.188512,22333,16
234,30.929412/121.460403,192179,151
858,31.158202/121.389411,2014478,1547
2331,31.271472/121.494721,236244,184
2701,31.320281/121.454478,0,0
2774,31.340297/121.26652,88975,71
2643,31.309645/121.4911,294663,253
315,30.979419/121.022464,7144,6
2128,31.254534/121.34772,853643,666
2217,31.260816/121.36983,94065,71
2427,31.281917/121.435906,444331,364
2291,31.267542/121.685192,86508,69
1685,31.232729/121.566935,1987412,1596
2475,31.288572/121.534233,72115,54
522,31.057816/121.413943,937168,714
2709,31.323457/121.57815,314616,242
2009,31.246387/121.458214,245341,190
1751,31.235154/121.533056,84716,66
1431,31.216531/121.541197,13986,11
360,31.009423/121.245898,840774,648
727,31.129363/121.425144,55914,43
734,31.131416/121.429704,2142463,1690
384,31.01613/121.203009,784899,617
181,30.901155/121.933138,0,0
352,31.004198/121.067198,258502,196
1801,31.236862/121.355595,349458,304
1903,31.241274/121.36272,2041333,1627
1693,31.23301/121.556388,13424,11
1548,31.224154/121.43807,269923,202
84,30.831962/121.534676,111035,130
1279,31.206089/121.105074,144418,122
153,30.891157/121.186557,97168,77
490,31.047441/121.470836,607529,472
1392,31.213728/121.386102,2134104,1656
1725,31.234221/121.462296,69115,53
1650,31.230519/121.520449,15739,14
2407,31.279484/121.43786,0,0
2831,31.362367/121.461011,1370,1
1527,31.22278/121.450373,164537,125
2636,31.308192/121.667576,336078,260
1333,31.210101/121.414922,4092,5
1083,31.189723/121.356104,2702,2
1800,31.236856/121.40554,1444077,1136
1460,31.217968/121.41467,800911,624
1782,31.236197/121.485283,65409,50
2072,31.250674/121.47282,1451416,1131
420,31.030356/121.535809,1923461,1517
1215,31.201121/121.445016,145626,113
2535,31.295347/121.515155,1259345,978
955,31.174287/121.435995,21434,16
2545,31.297233/121.496808,9934,7
720,31.126777/121.367557,207758,159
1944,31.242893/121.465382,832585,651
2417,31.280348/121.592755,385982,319
2060,31.249972/121.422237,0,0
389,31.018176/121.418004,742458,579
559,31.07195/121.150279,1259120,1004
2676,31.316181/121.405014,1086315,851
85,30.83237/121.439654,54683,46
843,31.156361/121.131706,0,0
1760,31.235419/121.486195,1421,1
2625,31.306637/121.523563,59885,50
572,31.078365/121.404647,977121,756
2658,31.312291/121.46631,535287,407
471,31.042348/121.28911,169043,129
498,31.050708/121.217094,1066624,808
2976,31.453478/121.256429,440577,345
2841,31.368461/121.372259,748401,578
1765,31.2355/121.417315,2266819,1812
17,30.735262/121.351726,0,0
1854,31.239492/121.486003,19838,16
378,31.013082/121.391811,492762,368
68,30.811433/121.309343,9677,7
382,31.015724/121.40907,692212,522
2130,31.254643/121.569349,39276,30
637,31.106089/121.039819,438617,355
775,31.143351/121.352765,0,0
2623,31.30647/121.492925,402010,299
2730,31.327319/121.462047,2059549,1623
